id,name,ref,highway
1217112393,"",rn1,trunk
33599786,"",rs705,tertiary
33598848,"",rs705,unclassified
28148569,"",rn1,trunk
33600556,"",rn1,trunk
33676109,"",rs704,unclassified
33597510,"",rs704,unclassified
1122569475,avenue tshihumbue b,"",residential
1122569474,avenue tshihumbue b,"",residential
440297694,avenue kinshasa,"",residential
431819703,av. tshiandundu a,"",residential
431819702,av. nduwa,"",residential
429810865,avenue tshihunda,"",residential
891467096,"",rn1,trunk
589883829,avenue nouvelle cité b,"",residential
891472400,"",ex rn1,unclassified
33668172,"",rn1,trunk
411356489,av. kuilu,"",residential
205461013,av. matadi,"",residential
429858612,av. kenge,"",residential
429858610,av. maniema,"",residential
429864633,av. bunia,"",residential
411356490,av. luluwa,"",residential
411356493,av. wele,"",residential
411356491,av. shaba,"",residential
411356492,av. kuango,"",residential
440297690,avenue de la concession,"",residential
1160999693,avenue tshihunda,"",residential
1160735680,av. tshihunda,"",residential
440297647,av. ndayi,"",residential
429810866,"",rn1,trunk
429810864,"",rn1,trunk
431819704,av. tshiandundu b,"",residential
431819720,av. matete,"",residential
431819713,avenue luange b,"",residential
431819693,av. lumumba,"",residential
431819694,av. du 24 novembre,"",residential
1122580299,av. kasa-vubu,"",residential
431819689,av. mubutu,"",residential
431819692,av. salongo,"",residential
429805623,av. sankuru,"",residential
1122580289,av. ngombe,"",residential
1122580297,av. kasadi-sadi,"",residential
431819706,av. kangongolo,"",residential
431819710,av. kinshasa,"",residential
431819697,av. cimetiere,"",residential
431819705,av. tshisaka,"",residential
429805626,av. tshisele,"",residential
429819751,av. lomami,"",residential
429810887,badinga,"",residential
411356486,av. bawongo,"",residential
411356487,av. baluba,"",residential
429805620,av. kasaï,"",residential
429805621,av. lovua,"",residential
205461009,av. lushiku,"",residential
431819687,av. kasadi-sadi,"",residential
411356485,av. badinga,"",residential
411356484,av. balualua,"",residential
429454239,av. babindji,"",residential
1122580279,av. bashilele,"",residential
1122580281,av. bakuba,"",residential
1122580283,av. bakete,"",residential
1122580284,av. batshioko,"",residential
1122580287,av. bapende,"",residential
429810893,av. tshibala,"",residential
205461012,"",rn1,trunk
588353292,av. tobi,"",residential
429858609,av. moulin,"",residential
429454247,av. mukhwandjanga,"",residential
429805619,av. kombo,"",residential
429810868,av. khoma,"",residential
429810894,av. lukibu,"",residential
429819763,av. mulavudi,"",residential
429858600,av. nyange,"",residential
429858604,av. mungamba,"",residential
429858603,av. luiza,"",residential
429858602,av. commerciale,"",residential
431820454,av. muzaza,"",unclassified
508837540,av. lualaba,"",residential
508837561,av. salongo,"",residential
429819760,av. kitangua,"",residential
429858599,av. kehezo,"",residential
429805617,av. shambuanda,"",residential
33667968,"",rn1,trunk
429454250,av. katshiongo,"",residential
429454249,av. ndeke,"",residential
429454242,av. yongo,"",residential
431819688,av. kasa-vubu,"",residential
429810869,av. du marché,"",residential
1090382650,av. idiofa,"",residential
429819755,av. basonga,"",residential
429454243,av. bimbadi,"",residential
1092277062,av. des ecoles,"",residential
429819752,av. tshitambeji,"",residential
1122580291,av. kolwezi,"",residential
1122580293,av. likasi,"",residential
431819684,av. mudiadia,"",residential
429858613,av. tobi,"",residential
429858605,av. lubudi,"",residential
429858607,av. ngombe,"",residential
429858606,av. moulin,"",residential
429858608,avenue mukhwandjanga,"",residential
588379940,avenue kombo,"",residential
508837544,av. kabuatu,"",residential
508837542,av. dibumba,"",residential
508837545,av. kimbinda,"",residential
443141319,av. mbomba,"",residential
589914237,av. tite,"",unclassified
590175128,"",rn1,trunk
429818741,avenue des enseignants,"",residential
443141323,av. dekese,"",residential
508837562,av. kalonda,"",residential
429818747,av. luiza,"",residential
429819765,av. ilebo,"",residential
429819764,av. tshikapa,"",residential
429810886,balualua,"",residential
590175129,"",rn1,trunk
429810882,tshibala,"",residential
431820447,av. mulavudi,"",residential
429810884,lukibu,"",residential
431820448,av. tshikapa,"",residential
429810880,bapende,"",residential
429810878,batshioko,"",residential
429810879,bateke,"",residential
429810874,bakuba,"",residential
429810872,bashilele,"",residential
429810885,babindji,"",residential
888863449,"",rn1,trunk
429450221,avenue kabangu,"",residential
391363622,taba,"",residential
589052931,kasaï,"",residential
33602517,avenue lumumba,rp706,secondary
391363623,avenue de la banque,"",residential
50158793,pont tshikapa,"",primary
429810863,"",rn1,trunk
590163036,rond-point ndjendje,"",primary
50158794,pont kasaï,"",primary
431820784,avenue manyanga,"",residential
33591101,"",rp706,secondary
1131224870,"",rp706,secondary
1131224871,"",rp706,secondary
1069689442,rond-point 3 heures,"",trunk
888863451,"",rn1,trunk
888863452,pont kasaï,rn1,trunk
888863453,"",rp706,secondary
888863454,"",rp706,secondary
586617575,pont tshibinda,rp706,unclassified
888863455,"",rp706,secondary
1083562438,avenue manyanga,"",residential
1083562439,avenue manyanga,"",residential
888863461,"",rn1,trunk
590245993,avenue manyanga,"",residential
1083335296,avenue manyanga,"",residential
1082502180,pont flory ngotota,"",path
384795958,avenue likasi,"",residential
429450220,avenue gloire,"",residential
1074569464,rond-point 6 heures,rp706,secondary
429450216,avenue filair,"",residential
429450218,de la clinique,"",residential
419474761,jacques muntu,"",residential
1219584898,jacques muntu,"",residential
419474763,aavenue o15,"",residential
384795959,avenue de la poste,"",residential
391363639,avenue du marche,"",unclassified
432256093,avenue lumumba,rp706,secondary
1453570603,"",rp706,secondary
888863460,"",rn1,trunk
1453570604,"",rp706,secondary
590175127,"",rp706,secondary
508612258,"",rp706,secondary
1453574488,"",rp706,secondary
965884701,"",rn1,trunk
617561852,"",rp706,residential
508607175,"",rp706,secondary
1453574489,"",rp706,secondary
33596087,"",rn1,trunk
965883901,"",rn1,trunk
995901060,"",rn1,trunk
891454818,"",rn1,trunk
903945194,"",rn1,trunk
891454826,"",rn1,trunk
888863464,"",rn1,trunk
467291921,"",rn1,trunk
421447629,"",rn1,trunk
33594503,"",rs226,secondary
421447631,"",rs232,tertiary
1085685708,"",rn1,trunk
421447630,"",rs232,secondary
1085685709,"",rn1,trunk
467291920,pont loandji,rn1,trunk
33597614,"",rs226,secondary
413090954,"",rn1,trunk
623087755,"",rs234,tertiary
33604000,"",rp231,secondary
33669664,"",rp231,secondary
33659488,"",rp231,secondary
33664682,"",rp231,secondary
33667631,"",rp231,secondary
33674371,"",rp231,secondary
639346643,"",rs705,tertiary
48939571,"",rs705,tertiary
384794558,pont luvua,rn1,trunk
33694733,"",rn1,trunk
33603791,"",rn1,trunk
33599739,"",rn1,trunk
431819715,avenue tshihumbue b,"",residential
903915656,"",rn1,trunk
431819714,avenue luange b,"",residential
431819717,avenue tshihumbue c,"",residential
431819695,av. lomela,"",residential
431819707,av. luange a,"",residential
431819712,av. tshihumbue a,"",residential
431819718,av. nouvelle cité a,"",residential
440297695,avenue gungu b,"",residential
440297687,avenue kajama,"",residential
33597856,"",rp706,secondary
33597212,"",rs705,unclassified
507568243,"",rs705,unclassified
507594173,"",rs705,unclassified
33663314,"",rp706,secondary
33665758,"",rp706,secondary
33667178,"",rp706,secondary
33594786,"",rp706,secondary
33661853,"",rp706,secondary
639351959,"",rs705,unclassified
507594174,"",rs705,unclassified
33603218,"",rp707,secondary
33597472,"",rp706,secondary
33600078,"",rp706,secondary
33666051,"",rp706,secondary
33676677,"",rp707,secondary
618185696,"",rp707,secondary
33676882,"",rp707,secondary
33600662,"",rp707,secondary
618185697,"",rp707,secondary
33677044,"",rp707,secondary
33598086,"",rp707,secondary
440297689,avenue pulu,"",residential
440299920,avenue gungu a,"",residential
555440406,"",en 180,secondary
602838289,"",en 180,secondary
602838278,"",en 180,secondary
403367806,"",en 180,secondary
998751454,"",en 180,secondary
160976618,"",en 180,secondary
403367809,"",en 180,secondary
555448306,"",en 180,secondary
403367810,"",en 180,secondary
602838299,"",en 180,secondary
403482577,rua 28 de agosto,"",residential
33592805,"",rp231,secondary
33602086,"",rp231,secondary
610990529,"",rp231,secondary
610990530,"",rp231,secondary
33664024,"",rp231,secondary
623107266,"",rp231,secondary
33675092,"",rp707,secondary
440744244,"",rp707,residential
33675166,"",rp707,secondary
618185695,"",rp707,secondary
891008482,"",rp707,secondary
33664439,"",rp707,secondary
33591603,"",rp707,secondary
33675386,"",rp707,secondary
33674073,"",rp707,secondary
33671583,"",rp707,secondary
891010406,"",rp707,secondary
33660091,"",rp707,secondary
618185694,"",rp707,secondary
33595511,"",rp706,secondary
33595912,"",rp706,secondary
24605627,"",rp706,secondary
555440928,"",en 180,secondary
52594261,"",en 223,tertiary
33592513,"",rp231,secondary
33666733,"",rp237,secondary
637475114,"",en225,secondary
623107270,"",rp231,secondary
623107273,"",rp231,secondary
646179702,"",rp231,secondary
33592253,"",rp231,secondary
623107276,"",rp231,secondary
199698071,"",en225,secondary
199698076,"",en225,secondary
199698081,"",en225,secondary
639927982,"",en225,secondary
639927983,"",en225,secondary
33603616,"",en225,secondary
199698074,"",en225,secondary
199698095,"",en225,secondary
33599188,"",en225,secondary
630525262,"",en225,secondary
33591886,"",en225,secondary
33673509,"",en225,secondary
33662260,"",rs603,secondary
435490741,"",rs705,tertiary
639346642,"",rs705,tertiary
639346640,"",rs705,tertiary
971169452,"",rn1,trunk
33666001,"",rn1,trunk
971169453,"",rn1,trunk
33593398,"",rn1,trunk
435490742,"",rs705,tertiary
639346641,"",rs705,tertiary
610989297,"",rp231,secondary
610989283,"",rp231,secondary
610989289,"",rp231,secondary
33677536,"",rp231,secondary
580862146,rue kenya,"",residential
623107299,"",rp231,secondary
623107295,"",rp231,secondary
623107280,"",rp231,secondary
623107285,"",rp231,secondary
623107288,"",rp231,secondary
1228656861,"",rs238,tertiary
33675433,"",rs238,tertiary
33672329,"",rs238,tertiary
610388198,"",rp231,secondary
33662472,"",rp231,secondary
160971176,"",en225,secondary
615170775,"",rs603,secondary
635278457,"",rs603,secondary
33593415,"",rs238,tertiary
33667149,"",rs603,secondary
33665358,"",rs603,secondary
33660014,"",rs603,secondary
635256572,"",rs603,secondary
33667559,"",rs603,secondary
33671670,"",rs603,secondary
395099858,"",rs602,tertiary
33660564,"",rs603,secondary
614624925,"",rs603,secondary
33675233,"",4813,unclassified
323723092,"",en 223,tertiary
610388197,pont manzala,rp231,secondary
646179705,"",rp231,secondary
33593369,"",rp707,secondary
33594562,"",rp707,secondary
555569214,pont lueta,"",secondary
33669070,"",rp707,secondary
33662424,"",rp707,secondary
33598056,"",rp707,secondary
33592816,"",rp707,secondary
33667806,"",rp707,secondary
33662580,"",rn39,trunk
635263983,"",rs603,secondary
615170774,"",rs603,secondary
635278460,"",rs603,secondary
33596837,"",rs603,secondary
33677618,"",rn39,trunk
33600924,"",rn39,trunk
33666935,"",rn39,trunk
33671614,"",rn39,trunk
33670195,"",rn39,trunk
33661991,"",rn39,trunk
440328868,"",rp707,secondary
33666497,"",rp707,secondary
508025870,"",rs603,secondary
635249959,"",rs603,secondary
508021206,"",rs603,secondary
508021228,"",rs603,secondary
871474469,"",rs602,tertiary
871474468,"",rs602,tertiary
508021230,"",rs602,tertiary
395099856,"",rs602,tertiary
395099859,"",rs602,tertiary
395099857,"",rs602,tertiary
33592941,"",rs602,tertiary
633269800,"",rn39,trunk
33599087,"",rn39,trunk
633269798,"",rn39,trunk
633269796,"",rn39,trunk
33594079,"",rn39,trunk
33662486,"",rp707,secondary
440744247,"",rp707,secondary
159656143,"",rp707,secondary
33597227,"",rp707,secondary
33601985,"",rp707,secondary
888987338,"",rp707,secondary
888987337,"",rp707,secondary
50085262,"",rp707,secondary
326962437,pont kasadi sadi,rp707,secondary
326962438,"",rp707,secondary
33668723,"",rp707,secondary
33598468,"",rp707,secondary
33665038,"",rp707,secondary
641219338,"",rs820,tertiary
641212598,"",rs820,tertiary
614661502,"",rs820,tertiary
33596699,"",rs820,tertiary
50081569,"",rn39,trunk
33673420,"",rn39,trunk
50083027,"",rn39,trunk
1150494254,"",rn39,trunk
50083028,"",rn39,trunk
33664401,"",rn39,trunk
33592815,"",rp601,secondary
33659767,"",rp601,secondary
1214790404,"",rp601,secondary
1214790400,"",rs820,tertiary
33662842,"",rs820,tertiary
33596636,"",rs820,tertiary
33674232,"",rs820,tertiary
33670389,"",rs820,tertiary
33676088,"",rs820,tertiary
33673485,"",rs820,tertiary
1017949721,"",rs820,tertiary
641216442,"",rs820,tertiary
33598341,"",rs820,tertiary
33661079,"",rs820,tertiary
33598334,"",rs820,tertiary
33667235,"",rs820,tertiary
33664072,"",rs820,tertiary
641216447,"",rs820,tertiary
641216445,"",rs820,tertiary
33676781,"",rs820,tertiary
614133236,"",rs820,tertiary
641219337,"",rs820,tertiary
889244528,"",rs820,tertiary
889244529,"",rs820,tertiary
614133235,"",rs820,tertiary
33593765,"",rs820,tertiary
1017808505,"",rs820,tertiary
1017808507,"",rs820,tertiary
613674851,"",rp601,secondary
33675568,"",rs820,tertiary
33602258,"",rn39,trunk
633269793,"",rn39,trunk
633269789,"",rn39,trunk
33676198,"",rn39,trunk
158849726,"",rn39,trunk
33675915,"",rn39,trunk
33593927,"",rp707,secondary
33668258,"",rn39,trunk
633269785,"",rn39,trunk
440307373,"",rp708,tertiary
33673091,"",rn39,trunk
50080922,"",rn39,trunk
528899001,"",rp708,tertiary
33660855,"",rp708,tertiary
33665402,"",rp708,tertiary
33661320,"",rp601,secondary
938417853,"",rp601,secondary
938417854,"",rp601,secondary
614423480,"",rp601,secondary
33666891,"",rp601,secondary
33598841,"",rp601,secondary
33603551,"",rp601,secondary
614727929,"",rp601,secondary
33597290,"",rn39,trunk
33596208,"",rn39,trunk
33676260,"",rn39,trunk
33672738,"",rn39,trunk
613719618,"",rn39,trunk
33604147,"",rn39,trunk
613719615,"",rn39,trunk
613719614,"",rn39,trunk
613719616,"",rn39,trunk
633269801,"",rn39,trunk
476255407,"",rp601,secondary
613674850,"",rp601,secondary
613674856,"",rn39,trunk
613674855,"",rn39,trunk
613674854,"",rn39,trunk
613674852,"",rn39,trunk
613674853,"",rn39,trunk
476255406,"",rn39,trunk
33662915,"",rn39,trunk
33599933,"",rn39,trunk
33675384,"",rn39,trunk
614640247,"",rp601,secondary
33660113,"",rp601,secondary
614640246,"",rp601,secondary
614640245,"",rp601,secondary
33668757,"",rp601,secondary
33599228,"",rp601,secondary
33664614,"",rn39,trunk
33591414,"",rn39,trunk
613656290,"",rn39,trunk
613659376,pont ruj,rn39,trunk
33662061,"",rs605,tertiary
33604394,"",rp601,secondary
615419597,"",rp601,secondary
33676085,"",rp601,secondary
33595205,"",rp601,secondary
33667617,"",rp601,secondary
615419596,"",rp601,secondary
615419595,"",rp601,secondary
33694336,"",rp601,secondary
33604297,"",rp601,secondary
33672464,"",rp601,secondary
614423488,"",rp601,secondary
33669462,"",rp601,secondary
33662757,"",rp601,secondary
33664555,"",rs820,tertiary
33667349,"",rs820,tertiary
613659377,"",rn39,trunk
613659375,"",rn39,trunk
613659374,"",rn39,trunk
476692418,"",rn39,trunk
33665484,"",rn39,trunk
614423485,"",rp601,secondary
613656293,"",rn39,trunk
613656298,"",rn39,trunk
613656296,"",rn39,trunk
613656297,"",rn39,trunk
613656295,"",rn39,trunk
613656294,"",rn39,trunk
613656292,"",rn39,trunk
613656291,"",rn39,trunk
633269803,"",rn39,trunk
614423489,"",rp601,secondary
33594029,"",rp601,secondary
614423486,"",rp601,secondary
614423487,"",rp601,secondary
614727932,"",rp601,secondary
614423483,"",rp601,secondary
614727931,"",rp601,secondary
614727930,"",rp601,secondary
634122708,"",rp601,secondary
634122706,"",rp601,secondary
33593225,"",rp601,secondary
634122702,"",rp601,secondary
634122700,"",rp601,secondary
614423477,"",rp601,secondary
33601229,"",rp601,secondary
33677156,"",rp601,secondary
33672410,"",rn39,trunk
33674083,"",rs605,tertiary
1016217893,"",rs605,tertiary
1016217892,"",rs605,tertiary
635713217,"",rs605,tertiary
635713216,"",rs605,tertiary
33597083,"",rs605,tertiary
33599549,"",rs605,tertiary
33602280,"",rs605,tertiary
33595114,"",rs605,tertiary
33593154,"",rs605,tertiary
33665182,"",rs605,tertiary
33662676,"",rs605,tertiary
33660756,"",rs605,tertiary
33602761,"",rs605,tertiary
33664147,"",rs604,tertiary
1017053414,"",rs604,tertiary
33660515,"",rs604,tertiary
1017291804,"",rs604,tertiary
1017291805,"",rs604,tertiary
33676237,"",rs604,tertiary
33673227,"",rs604,tertiary
33669265,"",rs604,tertiary
33661023,"",rs605,tertiary
33659604,"",rs605,tertiary
33669310,"",rs605,tertiary
33667033,"",rs605,tertiary
33597786,"",rs605,tertiary
33667769,"",rs605,tertiary
33600075,"",rn1,trunk
33599113,"",rn1,trunk
33595988,"",rn1,trunk
33663576,"",rn1,trunk
33598276,"",rn1,trunk
52578168,"",rn1,trunk
33601976,"",rn1,trunk
425368422,"",rn1,trunk
425368420,"",rn1,trunk
33672208,"",rn1,trunk
52577742,"",rn1,trunk
52577740,"",rn1,trunk
94328876,"",rn1,trunk
52577743,"",rn1,trunk
214777320,"",rn1,trunk
33598015,"",rn1,trunk
33667601,"",rn1,trunk
1016535480,"",rn1,trunk
49488907,"",rp608,secondary
33598367,"",rs605,tertiary
33670646,"",rs605,tertiary
33593265,"",rp606,secondary
33598581,"",rp606,secondary
300340024,avenue de l'hopital,"",residential
837966730,avenue de l'hopital,"",residential
1016068684,avenue laurent desire kabila,"",secondary
302674646,avenue lwena,"",secondary
311171456,rue bakama,"",residential
